POS	prob01	prob10
1	9.639e-05	6.792e-05
2	1	0.0003567
3	9.639e-05	6.792e-05
4	9.639e-05	6.702e-05
5	9.639e-05	6.702e-05
6	9.639e-05	6.702e-05
7	9.639e-05	6.702e-05
8	9.639e-05	6.702e-05
9	9.639e-05	6.702e-05
10	9.639e-05	6.702e-05
11	9.639e-05	6.702e-05
12	9.639e-05	6.702e-05
13	9.639e-05	6.702e-05
14	9.639e-05	6.702e-05
15	9.639e-05	6.702e-05
16	9.639e-05	6.702e-05
17	9.639e-05	6.702e-05
18	9.639e-05	6.702e-05
19	9.639e-05	6.702e-05
20	9.639e-05	6.702e-05
21	9.639e-05	6.702e-05
22	9.639e-05	6.702e-05
23	9.639e-05	6.702e-05
24	9.639e-05	6.702e-05
25	1	0.0007415
26	9.639e-05	6.702e-05
27	9.639e-05	6.702e-05
28	9.639e-05	6.702e-05
29	9.639e-05	6.702e-05
30	9.639e-05	6.702e-05
31	9.639e-05	6.702e-05
32	9.679e-05	0.0005262
33	1	0.0007415
34	9.639e-05	6.702e-05
35	9.639e-05	6.702e-05
36	9.639e-05	6.702e-05
37	9.639e-05	6.702e-05
38	9.639e-05	6.702e-05
39	9.639e-05	6.702e-05
40	1	0.0007415
41	9.639e-05	6.702e-05
42	9.639e-05	6.702e-05
43	9.639e-05	6.702e-05
44	9.639e-05	6.702e-05
45	9.639e-05	6.702e-05
46	9.639e-05	6.702e-05
47	9.639e-05	6.702e-05
48	9.639e-05	6.702e-05
49	9.639e-05	6.702e-05
50	9.639e-05	6.702e-05
51	9.639e-05	6.702e-05
52	9.639e-05	6.702e-05
53	9.639e-05	6.702e-05
54	9.639e-05	6.702e-05
55	9.639e-05	6.702e-05
56	9.639e-05	6.702e-05
57	9.639e-05	6.702e-05
58	9.639e-05	6.702e-05
59	9.639e-05	6.702e-05
60	9.639e-05	6.702e-05
61	9.639e-05	6.702e-05
62	9.639e-05	6.702e-05
63	9.639e-05	6.702e-05
64	0.4529	0.5511
65	9.639e-05	6.702e-05
66	9.639e-05	6.702e-05
67	9.639e-05	6.702e-05
68	9.639e-05	6.702e-05
69	9.639e-05	6.702e-05
70	9.639e-05	6.702e-05
71	9.639e-05	6.702e-05
72	9.639e-05	6.702e-05
73	9.639e-05	6.702e-05
74	9.639e-05	6.702e-05
75	9.639e-05	6.702e-05
76	9.639e-05	6.702e-05
77	9.639e-05	6.702e-05
78	9.639e-05	6.702e-05
79	9.639e-05	6.702e-05
80	9.639e-05	6.702e-05
81	9.639e-05	6.702e-05
82	9.639e-05	6.702e-05
83	9.639e-05	6.702e-05
84	9.639e-05	6.702e-05
85	9.639e-05	6.702e-05
86	9.639e-05	6.702e-05
87	9.639e-05	6.702e-05
88	9.639e-05	6.702e-05
89	9.639e-05	6.702e-05
90	9.639e-05	6.702e-05
91	9.639e-05	6.702e-05
92	9.639e-05	6.702e-05
93	9.639e-05	6.702e-05
94	9.639e-05	6.702e-05
95	9.639e-05	6.702e-05
96	9.639e-05	6.702e-05
97	9.639e-05	6.702e-05
98	9.639e-05	6.702e-05
99	9.639e-05	6.702e-05
100	9.639e-05	6.702e-05
101	9.639e-05	6.702e-05
102	9.639e-05	6.702e-05
103	9.639e-05	6.702e-05
104	9.639e-05	6.702e-05
105	9.639e-05	6.702e-05
106	9.639e-05	6.702e-05
107	9.639e-05	6.702e-05
108	9.639e-05	6.702e-05
109	9.639e-05	6.702e-05
110	9.639e-05	6.702e-05
111	9.639e-05	6.702e-05
112	9.639e-05	6.702e-05
113	9.639e-05	6.702e-05
114	9.639e-05	6.702e-05
115	9.639e-05	6.702e-05
116	9.639e-05	6.702e-05
117	9.639e-05	6.702e-05
118	9.639e-05	6.702e-05
119	9.639e-05	6.702e-05
120	9.639e-05	6.702e-05
121	9.639e-05	6.702e-05
122	9.639e-05	6.702e-05
123	9.639e-05	6.702e-05
124	9.639e-05	6.702e-05
125	9.639e-05	6.702e-05
126	9.639e-05	6.702e-05
127	9.639e-05	6.702e-05
128	9.639e-05	6.702e-05
129	9.639e-05	6.702e-05
130	9.639e-05	6.702e-05
131	9.639e-05	6.702e-05
132	9.639e-05	6.702e-05
133	9.639e-05	6.702e-05
134	9.639e-05	6.702e-05
135	9.639e-05	6.702e-05
136	9.639e-05	6.702e-05
137	9.639e-05	6.702e-05
138	9.639e-05	6.702e-05
139	9.639e-05	6.702e-05
140	9.639e-05	6.702e-05
141	9.639e-05	6.702e-05
142	9.639e-05	6.702e-05
143	9.639e-05	6.702e-05
144	9.639e-05	6.702e-05
145	9.639e-05	6.702e-05
146	9.639e-05	6.702e-05
147	0.9974	0.008267
148	9.639e-05	6.702e-05
149	9.639e-05	6.702e-05
150	9.639e-05	6.702e-05
151	9.639e-05	6.702e-05
152	9.639e-05	6.702e-05
153	9.639e-05	6.702e-05
154	9.639e-05	6.702e-05
155	9.639e-05	6.702e-05
156	9.639e-05	6.702e-05
157	9.639e-05	6.702e-05
158	9.639e-05	6.702e-05
159	9.639e-05	6.702e-05
160	9.639e-05	6.702e-05
161	9.639e-05	6.702e-05
162	9.639e-05	6.702e-05
163	9.639e-05	6.702e-05
164	0.05576	0.9846
165	9.639e-05	6.702e-05
166	1	0.1603
167	0.0004843	1
168	9.684e-05	0.0001834
169	1	0.001483
170	9.684e-05	0.0001834
171	1	0.0003572
172	9.684e-05	0.0001843
